"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Change in Rolling Seven-Day Average of COVID-19 Cases  - 14-Day Change","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","pc_av7dy_2wk_cases","TimeFrame","GeoVintage","Source","Location"
"County","Sussex","NJ","34037","=""34037""","102.77","2021-01-14","","New York Times","United States"
"County","Union","NJ","34039","=""34039""","111.40","2021-01-14","","New York Times","United States"
"County","Warren","NJ","34041","=""34041""","69.65","2021-01-14","","New York Times","United States"
"County","Bernalillo","NM","35001","=""35001""","4.69","2021-01-14","","New York Times","United States"
"County","Catron","NM","35003","=""35003""","N/A","2021-01-14","","New York Times","United States"
"County","Chaves","NM","35005","=""35005""","-11.02","2021-01-14","","New York Times","United States"
"County","Cibola","NM","35006","=""35006""","46.46","2021-01-14","","New York Times","United States"
"County","Colfax","NM","35007","=""35007""","3.56","2021-01-14","","New York Times","United States"
"County","Curry","NM","35009","=""35009""","3.61","2021-01-14","","New York Times","United States"
"County","De Baca","NM","35011","=""35011""","-14.50","2021-01-14","","New York Times","United States"
"County","Doña Ana","NM","35013","=""35013""","40.55","2021-01-14","","New York Times","United States"
"County","Eddy","NM","35015","=""35015""","37.48","2021-01-14","","New York Times","United States"
"County","Grant","NM","35017","=""35017""","23.63","2021-01-14","","New York Times","United States"
"County","Guadalupe","NM","35019","=""35019""","75.44","2021-01-14","","New York Times","United States"
"County","Harding","NM","35021","=""35021""","N/A","2021-01-14","","New York Times","United States"
"County","Hidalgo","NM","35023","=""35023""","-6.54","2021-01-14","","New York Times","United States"
"County","Lea","NM","35025","=""35025""","-22.59","2021-01-14","","New York Times","United States"
"County","Lincoln","NM","35027","=""35027""","88.44","2021-01-14","","New York Times","United States"
"County","Los Alamos","NM","35028","=""35028""","17.39","2021-01-14","","New York Times","United States"
"County","Luna","NM","35029","=""35029""","67.37","2021-01-14","","New York Times","United States"
"County","McKinley","NM","35031","=""35031""","0.20","2021-01-14","","New York Times","United States"
"County","Mora","NM","35033","=""35033""","-17.70","2021-01-14","","New York Times","United States"
"County","Otero","NM","35035","=""35035""","115.72","2021-01-14","","New York Times","United States"
"County","Quay","NM","35037","=""35037""","243.00","2021-01-14","","New York Times","United States"
"County","Rio Arriba","NM","35039","=""35039""","58.73","2021-01-14","","New York Times","United States"
"County","Roosevelt","NM","35041","=""35041""","-7.61","2021-01-14","","New York Times","United States"
"County","Sandoval","NM","35043","=""35043""","17.99","2021-01-14","","New York Times","United States"
"County","San Juan","NM","35045","=""35045""","-2.76","2021-01-14","","New York Times","United States"
"County","San Miguel","NM","35047","=""35047""","19.44","2021-01-14","","New York Times","United States"
"County","Santa Fe","NM","35049","=""35049""","27.00","2021-01-14","","New York Times","United States"
"County","Sierra","NM","35051","=""35051""","48.31","2021-01-14","","New York Times","United States"
"County","Socorro","NM","35053","=""35053""","2.24","2021-01-14","","New York Times","United States"
"County","Taos","NM","35055","=""35055""","73.43","2021-01-14","","New York Times","United States"
"County","Torrance","NM","35057","=""35057""","39.86","2021-01-14","","New York Times","United States"
"County","Union","NM","35059","=""35059""","-22.48","2021-01-14","","New York Times","United States"
"County","Valencia","NM","35061","=""35061""","-3.41","2021-01-14","","New York Times","United States"
"County","Albany","NY","36001","=""36001""","18.18","2021-01-14","","New York Times","United States"
"County","Allegany","NY","36003","=""36003""","43.21","2021-01-14","","New York Times","United States"
"County","Broome","NY","36007","=""36007""","63.88","2021-01-14","","New York Times","United States"
"County","Cattaraugus","NY","36009","=""36009""","9.66","2021-01-14","","New York Times","United States"
"County","Cayuga","NY","36011","=""36011""","-13.91","2021-01-14","","New York Times","United States"
"County","Chautauqua","NY","36013","=""36013""","70.23","2021-01-14","","New York Times","United States"
"County","Chemung","NY","36015","=""36015""","29.71","2021-01-14","","New York Times","United States"
"County","Chenango","NY","36017","=""36017""","23.04","2021-01-14","","New York Times","United States"
